"","year","trait","TP","Family","Qsd1","correlation","Spearman_Cor","n_test","n_train","fold","trainingProportion"
"275","2021","GE","TP1","Wintmalt/DH130910","2",0.199854924326418,0.219463366129634,62,10,23,40
"276","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.493998599865489,0.499479808248576,106,10,23,40
"277","2021","GE","TP1","Overall","0",0.413445492017783,0.403078015540291,130,40,24,40
"278","2021","GE","TP1","Overall","2",0.189392207586021,0.305300604523215,183,40,24,40
"279","2021","GE","TP1","Overall","AllAlleles",0.434162310839479,0.482988167779,313,40,24,40
"280","2021","GE","TP1","SY_Tepee/DH130910","0",0.17929205021882,0.237523452157598,40,10,24,40
"281","2021","GE","TP1","SY_Tepee/DH130910","2",0.196161586958123,0.262617354196302,75,10,24,40
"282","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.402156452390641,0.499297719561272,115,10,24,40
"283","2021","GE","TP1","Scala/DH130910","0",0.302957701315239,0.284805735430157,47,17,24,40
"284","2021","GE","TP1","Scala/DH130910","2",0.150957259272355,0.317876965772433,47,17,24,40
"285","2021","GE","TP1","Scala/DH130910","AllAlleles",0.391728515669277,0.485561535960698,94,17,24,40
"286","2021","GE","TP1","Wintmalt/DH130910","0",0.436934902960474,0.488221081244337,43,12,24,40
"287","2021","GE","TP1","Wintmalt/DH130910","2",0.0977022308868426,0.0909042834479112,61,12,24,40
"288","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.419891034625398,0.409431345353675,104,12,24,40
"289","2021","GE","TP1","Overall","0",0.00380716195254736,0.024714091878271,133,40,25,40
"290","2021","GE","TP1","Overall","2",0.0760446160008279,0.082748523872675,180,40,25,40
"291","2021","GE","TP1","Overall","AllAlleles",0.258756704741277,0.311200914636711,313,40,25,40
"292","2021","GE","TP1","SY_Tepee/DH130910","0",0.231050032302732,0.313272786956997,38,17,25,40
"293","2021","GE","TP1","SY_Tepee/DH130910","2",0.133892484025135,0.183203569241536,70,17,25,40
"294","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.37724382169601,0.418531538483523,108,17,25,40
"295","2021","GE","TP1","Scala/DH130910","0",0.0677005371696664,0.0888835534213686,50,13,25,40
"296","2021","GE","TP1","Scala/DH130910","2",0.178250321972633,-0.136995223621363,48,13,25,40
"297","2021","GE","TP1","Scala/DH130910","AllAlleles",0.343501706226412,0.376903901204343,98,13,25,40
"298","2021","GE","TP1","Wintmalt/DH130910","0",-0.0570949167582926,-0.0474308300395257,45,10,25,40
"299","2021","GE","TP1","Wintmalt/DH130910","2",-0.0428449584993875,0.0874416636996526,61,10,25,40
"300","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.126023130297068,0.166461360963223,106,10,25,40
"301","2021","GE","TP1","Overall","0",0.323767404131316,0.27511179057985,132,40,26,40
"302","2021","GE","TP1","Overall","2",0.28388993186905,0.301480532188194,181,40,26,40
"303","2021","GE","TP1","Overall","AllAlleles",0.397581041273324,0.422886382560701,313,40,26,40
"304","2021","GE","TP1","SY_Tepee/DH130910","0",0.0637195665508858,0.0688259109311741,38,13,26,40
"305","2021","GE","TP1","SY_Tepee/DH130910","2",0.218422912344623,0.113720844131803,74,13,26,40
"306","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.360656214304247,0.370263436635118,112,13,26,40
"307","2021","GE","TP1","Scala/DH130910","0",0.214657220379399,0.16062424969988,50,10,26,40
"308","2021","GE","TP1","Scala/DH130910","2",0.190146049608634,0.235746606334842,51,10,26,40
"309","2021","GE","TP1","Scala/DH130910","AllAlleles",0.308157734564477,0.338101339545719,101,10,26,40
"310","2021","GE","TP1","Wintmalt/DH130910","0",0.500014528123231,0.544749823819591,44,16,26,40
"311","2021","GE","TP1","Wintmalt/DH130910","2",0.30342127521458,0.201982228298018,56,16,26,40
"312","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.498467599351592,0.483156315631563,100,16,26,40
"313","2021","GE","TP1","Overall","0",0.190837414740465,0.165602638640429,129,40,27,40
"314","2021","GE","TP1","Overall","2",0.183107425284929,0.293259899886248,184,40,27,40
"315","2021","GE","TP1","Overall","AllAlleles",0.337467589016831,0.420313372257181,313,40,27,40
"316","2021","GE","TP1","SY_Tepee/DH130910","0",0.163640603385475,0.124193018929861,38,16,27,40
"317","2021","GE","TP1","SY_Tepee/DH130910","2",0.253647551961849,0.121596244131455,71,16,27,40
"318","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.368721946937497,0.333926420164952,109,16,27,40
"319","2021","GE","TP1","Scala/DH130910","0",0.0385388942320973,0.0919631093544137,45,15,27,40
"320","2021","GE","TP1","Scala/DH130910","2",-0.0952647019277708,0.168506787330317,51,15,27,40
"321","2021","GE","TP1","Scala/DH130910","AllAlleles",0.241838347720673,0.382813347802496,96,15,27,40
"322","2021","GE","TP1","Wintmalt/DH130910","0",0.32116689284107,0.207153869873574,46,9,27,40
"323","2021","GE","TP1","Wintmalt/DH130910","2",0.194015720759296,0.156453681315647,61,9,27,40
"324","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.419431242653801,0.393097418390593,107,9,27,40
"325","2021","GE","TP1","Overall","0",0.382918334071808,0.38626484889915,123,40,28,40
"326","2021","GE","TP1","Overall","2",0.132800997495196,0.186019311821711,190,40,28,40
"327","2021","GE","TP1","Overall","AllAlleles",0.430621401134251,0.438086995757693,313,40,28,40
"328","2021","GE","TP1","SY_Tepee/DH130910","0",0.075309540904106,0.133075933075933,36,15,28,40
"329","2021","GE","TP1","SY_Tepee/DH130910","2",0.177008528122356,0.101132913735653,74,15,28,40
"330","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.31147616932352,0.309478619570363,110,15,28,40
"331","2021","GE","TP1","Scala/DH130910","0",0.27295403639568,0.22184637068358,44,17,28,40
"332","2021","GE","TP1","Scala/DH130910","2",-0.0560963426336087,0.055078031212485,50,17,28,40
"333","2021","GE","TP1","Scala/DH130910","AllAlleles",0.350936480303472,0.40734746956616,94,17,28,40
"334","2021","GE","TP1","Wintmalt/DH130910","0",0.472976878209997,0.546662639685896,43,8,28,40
"335","2021","GE","TP1","Wintmalt/DH130910","2",0.123671986541585,0.0808138200859003,65,8,28,40
"336","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.481708046990032,0.430369617046618,108,8,28,40
"337","2021","GE","TP1","Overall","0",0.307386461794547,0.336398703041145,129,40,29,40
"338","2021","GE","TP1","Overall","2",0.100189732757571,0.159705225968702,184,40,29,40
"339","2021","GE","TP1","Overall","AllAlleles",0.377165233757487,0.411443094565226,313,40,29,40
"340","2021","GE","TP1","SY_Tepee/DH130910","0",0.130341904857839,0.229456176824598,38,16,29,40
"341","2021","GE","TP1","SY_Tepee/DH130910","2",0.161053569677088,0.170724346076459,71,16,29,40
"342","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.366609242713449,0.379723843944027,109,16,29,40
"343","2021","GE","TP1","Scala/DH130910","0",0.162876919482071,0.189328063241107,45,13,29,40
"344","2021","GE","TP1","Scala/DH130910","2",-0.0385813174882866,0.0971617481051443,53,13,29,40
"345","2021","GE","TP1","Scala/DH130910","AllAlleles",0.229223828055637,0.302679647304095,98,13,29,40
"346","2021","GE","TP1","Wintmalt/DH130910","0",0.398536301020389,0.444341658957755,46,10,29,40
"347","2021","GE","TP1","Wintmalt/DH130910","2",0.057093432497236,-0.0125036468982183,60,10,29,40
"348","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.44742885866979,0.388922056887288,106,10,29,40
"349","2021","GE","TP1","Overall","0",0.310608952158588,0.273656381615089,128,40,30,40
"350","2021","GE","TP1","Overall","2",0.216437546581863,0.2366818148866,185,40,30,40
"351","2021","GE","TP1","Overall","AllAlleles",0.403088291398023,0.434453373813402,313,40,30,40
"352","2021","GE","TP1","SY_Tepee/DH130910","0",0.39447729726938,0.448790896159317,37,16,30,40
"353","2021","GE","TP1","SY_Tepee/DH130910","2",0.232622787099403,0.243038137500804,72,16,30,40
"354","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.453377450386101,0.435965156148642,109,16,30,40
"355","2021","GE","TP1","Scala/DH130910","0",0.170551496685655,0.0153181272509004,50,9,30,40
"356","2021","GE","TP1","Scala/DH130910","2",0.0277773994541996,-0.0109280286860753,52,9,30,40
"357","2021","GE","TP1","Scala/DH130910","AllAlleles",0.318382155398051,0.286540647211494,102,9,30,40
"358","2021","GE","TP1","Wintmalt/DH130910","0",0.338611568266852,0.381881533101045,41,15,30,40
"359","2021","GE","TP1","Wintmalt/DH130910","2",0.23949645046708,0.216146376047201,60,15,30,40
"360","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.402923104965415,0.432959909611357,101,15,30,40
"361","2021","GE","TP1","Overall","0",0.347314790943484,0.292342567105389,122,40,31,40
"362","2021","GE","TP1","Overall","2",0.195106744644361,0.175617573382452,191,40,31,40
"363","2021","GE","TP1","Overall","AllAlleles",0.392189471100772,0.373526487659233,313,40,31,40
"364","2021","GE","TP1","SY_Tepee/DH130910","0",0.25907246161484,0.245812807881773,29,21,31,40
"365","2021","GE","TP1","SY_Tepee/DH130910","2",0.310100903928981,0.164921763869132,75,21,31,40
"366","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.366318659787278,0.358295102955297,104,21,31,40
"367","2021","GE","TP1","Scala/DH130910","0",0.255731433876589,0.0613205282112845,50,7,31,40
"368","2021","GE","TP1","Scala/DH130910","2",0.00329191078104011,0.086106346483705,54,7,31,40
"369","2021","GE","TP1","Scala/DH130910","AllAlleles",0.293401530984664,0.239539101675024,104,7,31,40
"370","2021","GE","TP1","Wintmalt/DH130910","0",0.377637680430989,0.454243430987617,43,11,31,40
"371","2021","GE","TP1","Wintmalt/DH130910","2",0.243023339530716,0.158572669709501,62,11,31,40
"372","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.433238949621573,0.435165963006757,105,11,31,40
"373","2021","GE","TP1","Overall","0",0.385181409078404,0.381332408049965,131,40,32,40
"374","2021","GE","TP1","Overall","2",0.34298722146,0.356650045285798,182,40,32,40
"375","2021","GE","TP1","Overall","AllAlleles",0.473806799144259,0.53398375122758,313,40,32,40
"376","2021","GE","TP1","SY_Tepee/DH130910","0",0.333058680584545,0.465845555465521,42,10,32,40
"377","2021","GE","TP1","SY_Tepee/DH130910","2",0.347874889033485,0.25617055411576,73,10,32,40
"378","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.514320381085995,0.540968989189616,115,10,32,40
"379","2021","GE","TP1","Scala/DH130910","0",0.411925719671419,0.377551020408163,49,14,32,40
"380","2021","GE","TP1","Scala/DH130910","2",0.168784216779393,0.245766391663048,48,14,32,40
"381","2021","GE","TP1","Scala/DH130910","AllAlleles",0.432848030495916,0.494792762465811,97,14,32,40
"382","2021","GE","TP1","Wintmalt/DH130910","0",0.479272780048585,0.535084427767355,40,16,32,40
"383","2021","GE","TP1","Wintmalt/DH130910","2",0.369365914180381,0.152627849804252,60,16,32,40
"384","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.553513173365766,0.504141926620711,100,16,32,40
"385","2021","GE","TP1","Overall","0",0.449943836706004,0.426906298003072,125,40,33,40
"386","2021","GE","TP1","Overall","2",0.287999756443082,0.360002997978171,188,40,33,40
"387","2021","GE","TP1","Overall","AllAlleles",0.523664494889974,0.567761560486379,313,40,33,40
"388","2021","GE","TP1","SY_Tepee/DH130910","0",0.349604260348888,0.48462632673159,38,13,33,40
"389","2021","GE","TP1","SY_Tepee/DH130910","2",0.345549569175644,0.240488707885968,74,13,33,40
"390","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.517588077492846,0.523738340110022,112,13,33,40
"391","2021","GE","TP1","Scala/DH130910","0",0.240706813676856,0.154018445322793,45,15,33,40
"392","2021","GE","TP1","Scala/DH130910","2",0.0107254699818832,0.0916742081447964,51,15,33,40
"393","2021","GE","TP1","Scala/DH130910","AllAlleles",0.427800533230829,0.476668475311991,96,15,33,40
"394","2021","GE","TP1","Wintmalt/DH130910","0",0.662364459985563,0.635361802123005,42,12,33,40
"395","2021","GE","TP1","Wintmalt/DH130910","2",0.391002830647514,0.395487339651853,62,12,33,40
"396","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.632173979554994,0.584030150514588,104,12,33,40
"397","2021","GE","TP1","Overall","0",0.253850389351253,0.271742069398735,130,40,34,40
"398","2021","GE","TP1","Overall","2",0.328063498847452,0.348224736350296,183,40,34,40
"399","2021","GE","TP1","Overall","AllAlleles",0.434070516088363,0.515878809082228,313,40,34,40
"400","2021","GE","TP1","SY_Tepee/DH130910","0",0.18492303097542,0.305400696864112,41,13,34,40
"401","2021","GE","TP1","SY_Tepee/DH130910","2",0.327181515122177,0.364654594232059,71,13,34,40
"402","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.435418072997514,0.535090716506646,112,13,34,40
"403","2021","GE","TP1","Scala/DH130910","0",0.310131515622386,0.306339557099435,48,12,34,40
"404","2021","GE","TP1","Scala/DH130910","2",0.308849157414319,0.265882352941176,51,12,34,40
"405","2021","GE","TP1","Scala/DH130910","AllAlleles",0.479365024736984,0.606134817563389,99,12,34,40
"406","2021","GE","TP1","Wintmalt/DH130910","0",0.0557889965821413,-0.00731707317073171,41,15,34,40
"407","2021","GE","TP1","Wintmalt/DH130910","2",0.306723009264333,0.258960822450681,60,15,34,40
"408","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.320362991645388,0.303098427489808,101,15,34,40
"409","2021","GE","TP1","Overall","0",0.261645936207667,0.22314300086417,123,40,35,40
"410","2021","GE","TP1","Overall","2",0.187939125598833,0.0573441083897426,190,40,35,40
"411","2021","GE","TP1","Overall","AllAlleles",0.383994203371292,0.345309209392206,313,40,35,40
"412","2021","GE","TP1","SY_Tepee/DH130910","0",0.268808018820461,0.374348032242769,37,15,35,40
"413","2021","GE","TP1","SY_Tepee/DH130910","2",0.446104573109623,0.1945575712699,73,15,35,40
"414","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.493563172380144,0.473380970628677,110,15,35,40
"415","2021","GE","TP1","Scala/DH130910","0",0.409720508994146,0.267345050878816,47,12,35,40
"416","2021","GE","TP1","Scala/DH130910","2",0.0135303127467869,0.0711175616835994,52,12,35,40
"417","2021","GE","TP1","Scala/DH130910","AllAlleles",0.447567270657847,0.348546691403834,99,12,35,40
"418","2021","GE","TP1","Wintmalt/DH130910","0",0.286006811117169,0.339271255060729,39,13,35,40
"419","2021","GE","TP1","Wintmalt/DH130910","2",0.219304549881298,0.0550601540804627,64,13,35,40
"420","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.430503147854826,0.351338661806287,103,13,35,40
"421","2021","GE","TP1","Overall","0",0.202829211834794,0.221465316835396,126,40,36,40
"422","2021","GE","TP1","Overall","2",0.157068224504194,0.265498905797667,187,40,36,40
"423","2021","GE","TP1","Overall","AllAlleles",0.325280943706374,0.4046694137336,313,40,36,40
"424","2021","GE","TP1","SY_Tepee/DH130910","0",0.418443985047311,0.53024453024453,36,16,36,40
"425","2021","GE","TP1","SY_Tepee/DH130910","2",0.266939835732698,0.187245464642725,73,16,36,40
"426","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.506495766966191,0.513205448985266,109,16,36,40
"427","2021","GE","TP1","Scala/DH130910","0",0.134601850346774,0.174261704681873,50,12,36,40
"428","2021","GE","TP1","Scala/DH130910","2",-0.123279206662392,0.232959183673469,49,12,36,40
"429","2021","GE","TP1","Scala/DH130910","AllAlleles",0.270756958581815,0.436808905380334,99,12,36,40
"430","2021","GE","TP1","Wintmalt/DH130910","0",0.42042779470814,0.381050656660413,40,11,36,40
"431","2021","GE","TP1","Wintmalt/DH130910","2",0.183130926608378,0.153978955198825,65,11,36,40
"432","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.443465737737865,0.402147009505315,105,11,36,40
"433","2021","GE","TP1","Overall","0",0.310988750503672,0.311527280858676,129,40,37,40
"434","2021","GE","TP1","Overall","2",0.205053421329952,0.193429324641526,184,40,37,40
"435","2021","GE","TP1","Overall","AllAlleles",0.433872970847278,0.476846350463726,313,40,37,40
"436","2021","GE","TP1","SY_Tepee/DH130910","0",0.30084779691974,0.331874384505963,38,14,37,40
"437","2021","GE","TP1","SY_Tepee/DH130910","2",0.351324749266049,0.245248673330865,73,14,37,40
"438","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.502478695491022,0.507792207792208,111,14,37,40
"439","2021","GE","TP1","Scala/DH130910","0",0.149679869053822,0.187448979591837,49,9,37,40
"440","2021","GE","TP1","Scala/DH130910","2",-0.107837670729454,-0.23117239154975,53,9,37,40
"441","2021","GE","TP1","Scala/DH130910","AllAlleles",0.338475897537469,0.373404730535875,102,9,37,40
"442","2021","GE","TP1","Wintmalt/DH130910","0",0.316433838130842,0.256786322016044,42,17,37,40
"443","2021","GE","TP1","Wintmalt/DH130910","2",0.245607047775182,0.127724392750642,57,17,37,40
"444","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.440593113439127,0.391813209071784,99,17,37,40
"445","2021","GE","TP1","Overall","0",0.469463465880079,0.421564304461942,126,40,38,40
"446","2021","GE","TP1","Overall","2",0.19969492608494,0.270049135878367,187,40,38,40
"447","2021","GE","TP1","Overall","AllAlleles",0.493916182343891,0.516902405813101,313,40,38,40
"448","2021","GE","TP1","SY_Tepee/DH130910","0",0.161775906468333,0.187529634898056,37,17,38,40
"449","2021","GE","TP1","SY_Tepee/DH130910","2",0.349988161022349,0.290677397719651,71,17,38,40
"450","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.453303858032489,0.505111130164718,108,17,38,40
"451","2021","GE","TP1","Scala/DH130910","0",0.455216334869981,0.552974381241858,48,12,38,40
"452","2021","GE","TP1","Scala/DH130910","2",-0.0771235493889793,-0.0612669683257918,51,12,38,40
"453","2021","GE","TP1","Scala/DH130910","AllAlleles",0.480181138181358,0.51604205318491,99,12,38,40
"454","2021","GE","TP1","Wintmalt/DH130910","0",0.455190622513166,0.324738675958188,41,11,38,40
"455","2021","GE","TP1","Wintmalt/DH130910","2",0.171949287524883,0.198308130829508,64,11,38,40
"456","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.482848684385425,0.415639683911006,105,11,38,40
"457","2021","GE","TP1","Overall","0",0.319695454368814,0.301548524150268,129,40,39,40
"458","2021","GE","TP1","Overall","2",0.228442870249248,0.346219657789169,184,40,39,40
"459","2021","GE","TP1","Overall","AllAlleles",0.44961700064972,0.52994841080811,313,40,39,40
"460","2021","GE","TP1","SY_Tepee/DH130910","0",0.0859175008288587,0.148663101604278,34,20,39,40
"461","2021","GE","TP1","SY_Tepee/DH130910","2",0.137740640327646,0.293661971830986,71,20,39,40
"462","2021","GE","TP1","SY_Tepee/DH130910","AllAlleles",0.359914278480329,0.499377980510056,105,20,39,40
"463","2021","GE","TP1","Scala/DH130910","0",0.330457424007901,0.352959183673469,49,10,39,40
"464","2021","GE","TP1","Scala/DH130910","2",0.378276193664816,0.194997011867156,52,10,39,40
"465","2021","GE","TP1","Scala/DH130910","AllAlleles",0.496866891566602,0.5520559114735,101,10,39,40
"466","2021","GE","TP1","Wintmalt/DH130910","0",0.232717393938929,0.259204440333025,46,9,39,40
"467","2021","GE","TP1","Wintmalt/DH130910","2",0.12510286018351,0.148016922263353,61,9,39,40
"468","2021","GE","TP1","Wintmalt/DH130910","AllAlleles",0.460081548270117,0.443523580007445,107,9,39,40
"469","2021","GE","TP1","Overall","0",0.426455197966834,0.405176654740608,129,40,40,40
"470","2021","GE","TP1","Overall","2",0.230955359672313,0.28423964500746,184,40,40,40
