"","year","trait","TP","Qsd1Train","Family","Qsd1","correlation","Spearman_Cor","n_test","n_train","fold","trainingProportion"
"262","2021","GE","TP1",0,"Scala/DH130910",2,0.131393090023676,0.198340679284418,57,19,33,40
"263","2021","GE","TP1",0,"Wintmalt/DH130910",0,0.536862793700884,0.62004048582996,39,9,33,40
"264","2021","GE","TP1",0,"Wintmalt/DH130910",2,0.226995714681208,0.289520646658283,68,9,33,40
"265","2021","GE","TP1",0,"Overall",0,0.315780306176446,0.325876010781671,105,40,34,40
"266","2021","GE","TP1",0,"Overall",2,0.301710437126896,0.353314995130984,208,40,34,40
"267","2021","GE","TP1",0,"SY_Tepee/DH130910",0,-0.0244692362848738,0.0758620689655172,30,13,34,40
"268","2021","GE","TP1",0,"SY_Tepee/DH130910",2,0.0154206817466196,-0.0296796943873053,82,13,34,40
"269","2021","GE","TP1",0,"Scala/DH130910",0,0.0487746773336599,-0.00278745644599303,41,13,34,40
"270","2021","GE","TP1",0,"Scala/DH130910",2,0.285026273090723,0.26711174487944,57,13,34,40
"271","2021","GE","TP1",0,"Wintmalt/DH130910",0,0.477633264389186,0.529411764705882,34,14,34,40
"272","2021","GE","TP1",0,"Wintmalt/DH130910",2,0.357189062761356,0.469542977680824,68,14,34,40
"273","2021","GE","TP1",0,"Overall",0,0.421996520131893,0.360408459465063,105,40,35,40
"274","2021","GE","TP1",0,"Overall",2,0.376491609728558,0.382455201034037,208,40,35,40
"275","2021","GE","TP1",0,"SY_Tepee/DH130910",0,0.121688527655739,0.236040044493882,30,13,35,40
"276","2021","GE","TP1",0,"SY_Tepee/DH130910",2,0.0215139303975723,-0.0146602670845986,82,13,35,40
"277","2021","GE","TP1",0,"Scala/DH130910",0,0.269355213214671,0.158551263814422,38,16,35,40
"278","2021","GE","TP1",0,"Scala/DH130910",2,0.212249999220987,0.260111485610578,57,16,35,40
"279","2021","GE","TP1",0,"Wintmalt/DH130910",0,0.598540424188661,0.63963963963964,37,11,35,40
"280","2021","GE","TP1",0,"Wintmalt/DH130910",2,0.424027862345746,0.479238836900443,68,11,35,40
"281","2021","GE","TP1",0,"Overall",0,0.455515729252271,0.35411569562513,105,40,36,40
"282","2021","GE","TP1",0,"Overall",2,0.235542816060737,0.255627562244832,208,40,36,40
"283","2021","GE","TP1",0,"SY_Tepee/DH130910",0,0.0994042451830908,0.204879679144385,33,10,36,40
"284","2021","GE","TP1",0,"SY_Tepee/DH130910",2,0.100657034888621,0.0856869211262394,82,10,36,40
"285","2021","GE","TP1",0,"Scala/DH130910",0,0.465545152885774,0.380566801619433,39,15,36,40
"286","2021","GE","TP1",0,"Scala/DH130910",2,0.219060949167677,0.229388125486129,57,15,36,40
"287","2021","GE","TP1",0,"Wintmalt/DH130910",0,0.400124407568886,0.370320855614973,33,15,36,40
"288","2021","GE","TP1",0,"Wintmalt/DH130910",2,0.287682242926481,0.294254058245813,68,15,36,40
"289","2021","GE","TP1",0,"Overall",0,0.280703846583471,0.259060750570185,105,40,37,40
"290","2021","GE","TP1",0,"Overall",2,0.11797478325806,0.122357660288975,208,40,37,40
"291","2021","GE","TP1",0,"SY_Tepee/DH130910",0,0.243534063937094,0.24991452991453,26,17,37,40
"292","2021","GE","TP1",0,"SY_Tepee/DH130910",2,0.306981971669,0.201467115072757,82,17,37,40
"293","2021","GE","TP1",0,"Scala/DH130910",0,0.3271580331569,0.293741109530583,37,17,37,40
"294","2021","GE","TP1",0,"Scala/DH130910",2,0.164538239266904,0.164376458387348,57,17,37,40
"295","2021","GE","TP1",0,"Wintmalt/DH130910",0,0.311772037770222,0.320962644842395,42,6,37,40
"296","2021","GE","TP1",0,"Wintmalt/DH130910",2,0.00604016648855719,0.00914235544527111,68,6,37,40
"297","2021","GE","TP1",0,"Overall",0,0.329800669270462,0.343821273066556,105,40,38,40
"298","2021","GE","TP1",0,"Overall",2,0.381681004901419,0.388745442258854,208,40,38,40
"299","2021","GE","TP1",0,"SY_Tepee/DH130910",0,0.198261150182277,0.252216748768473,29,14,38,40
"300","2021","GE","TP1",0,"SY_Tepee/DH130910",2,0.188482049457403,0.162764880660855,82,14,38,40
"301","2021","GE","TP1",0,"Scala/DH130910",0,0.145733509406781,0.191463414634146,41,13,38,40
"302","2021","GE","TP1",0,"Scala/DH130910",2,0.0900643453281709,0.133977184340161,57,13,38,40
"303","2021","GE","TP1",0,"Wintmalt/DH130910",0,0.509835047431943,0.561624649859944,35,13,38,40
"304","2021","GE","TP1",0,"Wintmalt/DH130910",2,0.43742654583985,0.466870890494314,68,13,38,40
"305","2021","GE","TP1",0,"Overall",0,0.298717845286286,0.36477296288617,105,40,39,40
"306","2021","GE","TP1",0,"Overall",2,0.149835403342977,0.136285003802223,208,40,39,40
"307","2021","GE","TP1",0,"SY_Tepee/DH130910",0,0.239164746850053,0.326362625139043,30,13,39,40
"308","2021","GE","TP1",0,"SY_Tepee/DH130910",2,0.155704644620868,0.0784384149062374,82,13,39,40
"309","2021","GE","TP1",0,"Scala/DH130910",0,0.140825071514222,0.135729386892178,44,10,39,40
"310","2021","GE","TP1",0,"Scala/DH130910",2,0.0772986893500785,0.112198599948146,57,10,39,40
"311","2021","GE","TP1",0,"Wintmalt/DH130910",0,0.573537730153052,0.604032258064516,31,17,39,40
"312","2021","GE","TP1",0,"Wintmalt/DH130910",2,0.341174000786443,0.357620697240177,68,17,39,40
"313","2021","GE","TP1",0,"Overall",0,0.232857912435575,0.225243624300228,105,40,40,40
"314","2021","GE","TP1",0,"Overall",2,0.112187726977685,0.191271606868602,208,40,40,40
"315","2021","GE","TP1",0,"SY_Tepee/DH130910",0,-0.046411762054875,0.0949413489736071,32,11,40,40
"316","2021","GE","TP1",0,"SY_Tepee/DH130910",2,-0.00690799043379847,-0.0359486727397395,82,11,40,40
"317","2021","GE","TP1",0,"Scala/DH130910",0,0.442887790225527,0.187644787644788,36,18,40,40
"318","2021","GE","TP1",0,"Scala/DH130910",2,0.137029502646265,0.077780658542909,57,18,40,40
"319","2021","GE","TP1",0,"Wintmalt/DH130910",0,0.168063006309295,0.204599336178284,37,11,40,40
"320","2021","GE","TP1",0,"Wintmalt/DH130910",2,-0.03567256532164,-0.000858885167092275,68,11,40,40
"321","2021","GE","TP1",0,"Overall",0,0.442421648583276,0.390182459050384,105,40,41,40
"322","2021","GE","TP1",0,"Overall",2,0.29349910788517,0.316505682320166,208,40,41,40
"323","2021","GE","TP1",0,"SY_Tepee/DH130910",0,0.103958051168927,0.288709677419355,31,12,41,40
"324","2021","GE","TP1",0,"SY_Tepee/DH130910",2,0.0140610120901183,-0.03390254786082,82,12,41,40
"325","2021","GE","TP1",0,"Scala/DH130910",0,0.356097597892273,0.319181529707845,38,16,41,40
"326","2021","GE","TP1",0,"Scala/DH130910",2,0.13149033601846,0.165607985480944,57,16,41,40
"327","2021","GE","TP1",0,"Wintmalt/DH130910",0,0.596519193967376,0.559330759330759,36,12,41,40
"328","2021","GE","TP1",0,"Wintmalt/DH130910",2,0.362499059690379,0.385334058631688,68,12,41,40
"329","2021","GE","TP1",0,"Overall",0,0.375569898446153,0.341198424217292,105,40,42,40
"330","2021","GE","TP1",0,"Overall",2,0.208570164079798,0.215472433187869,208,40,42,40
"331","2021","GE","TP1",0,"SY_Tepee/DH130910",0,0.165988584564188,0.326612903225806,32,11,42,40
"332","2021","GE","TP1",0,"SY_Tepee/DH130910",2,0.0979647510277203,0.126740022420305,82,11,42,40
"333","2021","GE","TP1",0,"Scala/DH130910",0,0.360769435779609,0.246963562753036,38,16,42,40
"334","2021","GE","TP1",0,"Scala/DH130910",2,0.0587103476407624,0.0955405755768732,57,16,42,40
"335","2021","GE","TP1",0,"Wintmalt/DH130910",0,0.341005409850664,0.315966386554622,35,13,42,40
"336","2021","GE","TP1",0,"Wintmalt/DH130910",2,0.249651305324334,0.258180881227938,68,13,42,40
"337","2021","GE","TP1",0,"Overall",0,0.320458634813593,0.371936554012026,105,40,43,40
"338","2021","GE","TP1",0,"Overall",2,0.302165095302523,0.385774346764071,208,40,43,40
"339","2021","GE","TP1",0,"SY_Tepee/DH130910",0,0.0783323323580622,0.145272525027809,30,13,43,40
"340","2021","GE","TP1",0,"SY_Tepee/DH130910",2,0.015880080700473,-0.0320087939835222,82,13,43,40
"341","2021","GE","TP1",0,"Scala/DH130910",0,0.109863289991888,0.20199146514936,37,17,43,40
"342","2021","GE","TP1",0,"Scala/DH130910",2,0.290745871983629,0.344633134560539,57,17,43,40
"343","2021","GE","TP1",0,"Wintmalt/DH130910",0,0.408535524277557,0.531020899441952,38,10,43,40
"344","2021","GE","TP1",0,"Wintmalt/DH130910",2,0.185953687627714,0.294941166379487,68,10,43,40
"345","2021","GE","TP1",0,"Overall",0,0.346185520605382,0.379494090814845,105,40,44,40
"346","2021","GE","TP1",0,"Overall",2,0.472017668975858,0.434768084860272,208,40,44,40
"347","2021","GE","TP1",0,"SY_Tepee/DH130910",0,0.150049559602987,0.238095238095238,35,8,44,40
"348","2021","GE","TP1",0,"SY_Tepee/DH130910",2,0.142460456532666,0.112264777266247,82,8,44,40
"349","2021","GE","TP1",0,"Scala/DH130910",0,0.266056724500027,0.386357786357786,36,18,44,40
"350","2021","GE","TP1",0,"Scala/DH130910",2,0.146765860296166,0.195683173450869,57,18,44,40
"351","2021","GE","TP1",0,"Wintmalt/DH130910",0,0.443043476603389,0.431321619556914,34,14,44,40
"352","2021","GE","TP1",0,"Wintmalt/DH130910",2,0.567883265627293,0.541307604975645,68,14,44,40
"353","2021","GE","TP1",0,"Overall",0,0.429699890803841,0.415757827078582,105,40,45,40
"354","2021","GE","TP1",0,"Overall",2,0.4520646668351,0.431124892359488,208,40,45,40
"355","2021","GE","TP1",0,"SY_Tepee/DH130910",0,0.352533960154144,0.444354838709677,31,12,45,40
"356","2021","GE","TP1",0,"SY_Tepee/DH130910",2,0.233436412284127,0.130353391887333,82,12,45,40
"357","2021","GE","TP1",0,"Scala/DH130910",0,0.285730088913687,0.223867595818815,41,13,45,40
"358","2021","GE","TP1",0,"Scala/DH130910",2,0.166056177156318,0.21791547835105,57,13,45,40
"359","2021","GE","TP1",0,"Wintmalt/DH130910",0,0.554676659368184,0.622994652406417,33,15,45,40
"360","2021","GE","TP1",0,"Wintmalt/DH130910",2,0.438806074550844,0.388464217907313,68,15,45,40
"361","2021","GE","TP1",0,"Overall",0,0.392624118143278,0.311538461538462,105,40,46,40
"362","2021","GE","TP1",0,"Overall",2,0.138660322655156,0.133725967781357,208,40,46,40
"363","2021","GE","TP1",0,"SY_Tepee/DH130910",0,0.12696734401724,0.150293255131965,32,11,46,40
"364","2021","GE","TP1",0,"SY_Tepee/DH130910",2,0.329209603272429,0.300595335270622,82,11,46,40
"365","2021","GE","TP1",0,"Scala/DH130910",0,0.456050316350422,0.364352720450281,40,14,46,40
"366","2021","GE","TP1",0,"Scala/DH130910",2,0.0955893599060957,0.0748638838475499,57,14,46,40
"367","2021","GE","TP1",0,"Wintmalt/DH130910",0,0.394871034791686,0.358288770053476,33,15,46,40
"368","2021","GE","TP1",0,"Wintmalt/DH130910",2,0.21305326389033,0.151450084463938,68,15,46,40
"369","2021","GE","TP1",0,"Overall",0,0.287097349880523,0.26433754924321,105,40,47,40
"370","2021","GE","TP1",0,"Overall",2,0.266922026674429,0.220082431897683,208,40,47,40
"371","2021","GE","TP1",0,"SY_Tepee/DH130910",0,0.0633783633676153,0.118401759530792,32,11,47,40
"372","2021","GE","TP1",0,"SY_Tepee/DH130910",2,0.143248206863372,0.0809416527900219,82,11,47,40
"373","2021","GE","TP1",0,"Scala/DH130910",0,0.222035233084461,0.159662288930582,40,14,47,40
"374","2021","GE","TP1",0,"Scala/DH130910",2,0.217299817577901,0.167746953590874,57,14,47,40
"375","2021","GE","TP1",0,"Wintmalt/DH130910",0,0.222218308227443,0.228275401069519,33,15,47,40
"376","2021","GE","TP1",0,"Wintmalt/DH130910",2,0.210215475447529,0.111826848755414,68,15,47,40
"377","2021","GE","TP1",0,"Overall",0,0.436411283744868,0.45810698735227,105,40,48,40
"378","2021","GE","TP1",0,"Overall",2,0.329837264455069,0.357876986911797,208,40,48,40
"379","2021","GE","TP1",0,"SY_Tepee/DH130910",0,-0.0814371187171083,0.0257252326217843,28,15,48,40
"380","2021","GE","TP1",0,"SY_Tepee/DH130910",2,0.0466992236159098,0.0443943796867688,82,15,48,40
"381","2021","GE","TP1",0,"Scala/DH130910",0,0.256887106611583,0.29379582011161,38,16,48,40
"382","2021","GE","TP1",0,"Scala/DH130910",2,0.162875732540654,0.244879439979259,57,16,48,40
"383","2021","GE","TP1",0,"Wintmalt/DH130910",0,0.645865665486843,0.742914979757085,39,9,48,40
"384","2021","GE","TP1",0,"Wintmalt/DH130910",2,0.398852287739476,0.463855249240968,68,9,48,40
"385","2021","GE","TP1",0,"Overall",0,0.380812183621663,0.272247563756998,105,40,49,40
"386","2021","GE","TP1",0,"Overall",2,0.202711864008792,0.22600328647436,208,40,49,40
"387","2021","GE","TP1",0,"SY_Tepee/DH130910",0,-0.126849595018141,-0.032947232947233,36,7,49,40
"388","2021","GE","TP1",0,"SY_Tepee/DH130910",2,-0.0126223659250766,0.0682077905116401,82,7,49,40
"389","2021","GE","TP1",0,"Scala/DH130910",0,0.343014968987278,0.200146627565982,32,22,49,40
"390","2021","GE","TP1",0,"Scala/DH130910",2,0.0421167756042594,0.0541223749027742,57,22,49,40
"391","2021","GE","TP1",0,"Wintmalt/DH130910",0,0.383105454914908,0.330251303935514,37,11,49,40
"392","2021","GE","TP1",0,"Wintmalt/DH130910",2,0.12077804493393,0.0304045349150665,68,11,49,40
"393","2021","GE","TP1",0,"Overall",0,0.397911077224822,0.318857557536803,105,40,50,40
"394","2021","GE","TP1",0,"Overall",2,0.395236691655544,0.372587110072908,208,40,50,40
"395","2021","GE","TP1",0,"SY_Tepee/DH130910",0,0.0462566554294321,0.0983870967741935,31,12,50,40
"396","2021","GE","TP1",0,"SY_Tepee/DH130910",2,0.264253238211659,0.191214723392214,82,12,50,40
"397","2021","GE","TP1",0,"Scala/DH130910",0,0.382333860998858,0.293031358885017,41,13,50,40
"398","2021","GE","TP1",0,"Scala/DH130910",2,0.197973415604103,0.212017111744879,57,13,50,40
"399","2021","GE","TP1",0,"Wintmalt/DH130910",0,0.349637034571183,0.258021390374332,33,15,50,40
"400","2021","GE","TP1",0,"Wintmalt/DH130910",2,0.42336499327548,0.446448509854565,68,15,50,40
"401","2021","GE","TP1",0,"Overall",0,0.412049226509435,0.454167530582625,105,40,51,40
"402","2021","GE","TP1",0,"Overall",2,0.416303544202416,0.419377863538327,208,40,51,40
"403","2021","GE","TP1",0,"SY_Tepee/DH130910",0,0.351534602429524,0.486631016042781,33,10,51,40
"404","2021","GE","TP1",0,"SY_Tepee/DH130910",2,0.125943377440898,0.0644638173289363,82,10,51,40
"405","2021","GE","TP1",0,"Scala/DH130910",0,0.258201059901781,0.266807610993658,44,10,51,40
"406","2021","GE","TP1",0,"Scala/DH130910",2,0.198390039172387,0.249805548353643,57,10,51,40
"407","2021","GE","TP1",0,"Wintmalt/DH130910",0,0.579023878102192,0.669403393541324,28,20,51,40
"408","2021","GE","TP1",0,"Wintmalt/DH130910",2,0.483075750186661,0.551690572328938,68,20,51,40
"409","2021","GE","TP1",0,"Overall",0,0.283229673151745,0.343489529338586,105,40,52,40
"410","2021","GE","TP1",0,"Overall",2,0.136069567639802,0.18111014023025,208,40,52,40
"411","2021","GE","TP1",0,"SY_Tepee/DH130910",0,0.0231969559938901,0.119704433497537,29,14,52,40
"412","2021","GE","TP1",0,"SY_Tepee/DH130910",2,0.0567075557429385,0.0331406928527117,82,14,52,40
"413","2021","GE","TP1",0,"Scala/DH130910",0,0.245787523833628,0.283489681050657,40,14,52,40
"414","2021","GE","TP1",0,"Scala/DH130910",2,0.311428121105605,0.34813326419497,57,14,52,40
"415","2021","GE","TP1",0,"Wintmalt/DH130910",0,0.450271385157661,0.52972972972973,36,12,52,40
"416","2021","GE","TP1",0,"Wintmalt/DH130910",2,0.183833290550465,0.305820378495989,68,12,52,40
"417","2021","GE","TP1",0,"Overall",0,0.416944430481019,0.377576197387518,105,40,53,40
"418","2021","GE","TP1",0,"Overall",2,0.351343492974985,0.365667444667867,208,40,53,40
"419","2021","GE","TP1",0,"SY_Tepee/DH130910",0,0.0136390125563301,0.0347593582887701,33,10,53,40
"420","2021","GE","TP1",0,"SY_Tepee/DH130910",2,0.197055329888407,0.13429327064355,82,10,53,40
"421","2021","GE","TP1",0,"Scala/DH130910",0,0.353084762233692,0.3228631833283,43,11,53,40
"422","2021","GE","TP1",0,"Scala/DH130910",2,0.0368837267357713,0.100142597873995,57,11,53,40
"423","2021","GE","TP1",0,"Wintmalt/DH130910",0,0.496176476772319,0.587684729064039,29,19,53,40
"424","2021","GE","TP1",0,"Wintmalt/DH130910",2,0.393278868429601,0.378386631946763,68,19,53,40
"425","2021","GE","TP1",0,"Overall",0,0.313315863600792,0.351264772962886,105,40,54,40
"426","2021","GE","TP1",0,"Overall",2,0.365815909986362,0.42741369004262,208,40,54,40
"427","2021","GE","TP1",0,"SY_Tepee/DH130910",0,0.0461457499215384,0.0829810901001112,30,13,54,40
"428","2021","GE","TP1",0,"SY_Tepee/DH130910",2,0.182426930189258,0.146395881629499,82,13,54,40
"429","2021","GE","TP1",0,"Scala/DH130910",0,0.19957150024195,0.332411067193676,45,9,54,40
"430","2021","GE","TP1",0,"Scala/DH130910",2,0.174128333721663,0.269315530204822,57,9,54,40
"431","2021","GE","TP1",0,"Wintmalt/DH130910",0,0.361269710385565,0.39265850945495,30,18,54,40
"432","2021","GE","TP1",0,"Wintmalt/DH130910",2,0.250157382786641,0.273068224124204,68,18,54,40
"433","2021","GE","TP1",0,"Overall",0,0.334593878525772,0.3822206095791,105,40,55,40
"434","2021","GE","TP1",0,"Overall",2,0.27930989406664,0.261484407582842,208,40,55,40
"435","2021","GE","TP1",0,"SY_Tepee/DH130910",0,0.369543110360947,0.464039408866995,29,14,55,40
"436","2021","GE","TP1",0,"SY_Tepee/DH130910",2,0.185088536860067,0.182529576299779,82,14,55,40
"437","2021","GE","TP1",0,"Scala/DH130910",0,0.162166017842968,0.239769872781784,42,12,55,40
"438","2021","GE","TP1",0,"Scala/DH130910",2,0.139600644772622,0.181682654913145,57,12,55,40
"439","2021","GE","TP1",0,"Wintmalt/DH130910",0,0.53488645806556,0.495492742551566,34,14,55,40
"440","2021","GE","TP1",0,"Wintmalt/DH130910",2,0.381255770603656,0.353307185067669,68,14,55,40
"441","2021","GE","TP1",0,"Overall",0,0.331440908702424,0.298175409496164,105,40,56,40
"442","2021","GE","TP1",0,"Overall",2,0.31018362726058,0.272620681585057,208,40,56,40
"443","2021","GE","TP1",0,"SY_Tepee/DH130910",0,-0.293417391443717,-0.284538375973304,30,13,56,40
"444","2021","GE","TP1",0,"SY_Tepee/DH130910",2,0.109825722134617,0.139865695845713,82,13,56,40
"445","2021","GE","TP1",0,"Scala/DH130910",0,0.340043995652896,0.336251230988073,38,16,56,40
"446","2021","GE","TP1",0,"Scala/DH130910",2,0.178207334134165,0.138125486129116,57,16,56,40
"447","2021","GE","TP1",0,"Wintmalt/DH130910",0,0.326867100272577,0.342105263157895,37,11,56,40
"448","2021","GE","TP1",0,"Wintmalt/DH130910",2,0.27944575995405,0.197829883486921,68,11,56,40
"449","2021","GE","TP1",0,"Overall",0,0.412434811727885,0.395822102425876,105,40,57,40
"450","2021","GE","TP1",0,"Overall",2,0.435983439679203,0.40826025889739,208,40,57,40
"451","2021","GE","TP1",0,"SY_Tepee/DH130910",0,-0.00129074139179703,0.0487684729064039,29,14,57,40
"452","2021","GE","TP1",0,"SY_Tepee/DH130910",2,0.16936147006811,-0.0415210979419031,82,14,57,40
"453","2021","GE","TP1",0,"Scala/DH130910",0,0.367992607464572,0.400404858299595,39,15,57,40
"454","2021","GE","TP1",0,"Scala/DH130910",2,0.254525367896598,0.278778843660876,57,15,57,40
"455","2021","GE","TP1",0,"Wintmalt/DH130910",0,0.481693952131938,0.473684210526316,37,11,57,40
"456","2021","GE","TP1",0,"Wintmalt/DH130910",2,0.410640373610583,0.413849046179151,68,11,57,40
"457","2021","GE","TP1",0,"Overall",0,0.334763181623129,0.332230976570599,105,40,58,40
"458","2021","GE","TP1",0,"Overall",2,0.328995324846003,0.395847800699256,208,40,58,40
"459","2021","GE","TP1",0,"SY_Tepee/DH130910",0,-0.0127217713003299,0.0394088669950739,29,14,58,40
"460","2021","GE","TP1",0,"SY_Tepee/DH130910",2,0.0586949690702049,0.0173594105418966,82,14,58,40
"461","2021","GE","TP1",0,"Scala/DH130910",0,0.0797457161027903,0.146515679442509,41,13,58,40
"462","2021","GE","TP1",0,"Scala/DH130910",2,0.10595854992177,0.128467721026705,57,13,58,40
"463","2021","GE","TP1",0,"Wintmalt/DH130910",0,0.558898419388609,0.497759103641457,35,13,58,40
"464","2021","GE","TP1",0,"Wintmalt/DH130910",2,0.327616985453354,0.392090621946147,68,13,58,40
"465","2021","GE","TP1",0,"Overall",0,0.449339781407507,0.399481650425047,105,40,59,40
"466","2021","GE","TP1",0,"Overall",2,0.2425940122439,0.31978882285345,208,40,59,40
"467","2021","GE","TP1",0,"SY_Tepee/DH130910",0,0.0574997402066811,0.193181818181818,32,11,59,40
"468","2021","GE","TP1",0,"SY_Tepee/DH130910",2,0.0720464620528398,0.0555174628051501,82,11,59,40
"469","2021","GE","TP1",0,"Scala/DH130910",0,0.283794122867402,0.237772185140606,38,16,59,40
"470","2021","GE","TP1",0,"Scala/DH130910",2,0.091223314838566,0.127689914441276,57,16,59,40
"471","2021","GE","TP1",0,"Wintmalt/DH130910",0,0.637359003214198,0.655182072829132,35,13,59,40
"472","2021","GE","TP1",0,"Wintmalt/DH130910",2,0.293563981445617,0.397511141667351,68,13,59,40
"473","2021","GE","TP1",0,"Overall",0,0.280560915898389,0.333278042712005,105,40,60,40
"474","2021","GE","TP1",0,"Overall",2,0.0663296643144329,0.112626922485818,208,40,60,40
"475","2021","GE","TP1",0,"SY_Tepee/DH130910",0,0.221261841338076,0.317463848720801,30,13,60,40
"476","2021","GE","TP1",0,"SY_Tepee/DH130910",2,0.119595918405465,0.18472807218032,82,13,60,40
"477","2021","GE","TP1",0,"Scala/DH130910",0,0.2703918723612,0.244090056285178,40,14,60,40
"478","2021","GE","TP1",0,"Scala/DH130910",2,0.23102934320881,0.224721285973555,57,14,60,40
"479","2021","GE","TP1",0,"Wintmalt/DH130910",0,0.407837780822106,0.410364145658263,35,13,60,40
"480","2021","GE","TP1",0,"Wintmalt/DH130910",2,0.0728507571039793,0.0886178629068763,68,13,60,40
"481","2021","GE","TP1",0,"Overall",0,0.322878969983339,0.270547377151151,105,40,61,40
"482","2021","GE","TP1",0,"Overall",2,0.08317800859993,0.140224239031841,208,40,61,40
"483","2021","GE","TP1",0,"SY_Tepee/DH130910",0,-0.251180681492375,-0.230645161290323,31,12,61,40
"484","2021","GE","TP1",0,"SY_Tepee/DH130910",2,-0.043987989453178,0.0405633373602812,82,12,61,40
